Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2015,2017,2019
COD,"Congo, Dem. Rep.",3536,"WEF Safety and security pillar, 1-7 (best)",Value,,,4.41
COD,"Congo, Dem. Rep.",3537,"WEF Safety and security pillar, 1-7 (best)",Rank,,,123
COD,"Congo, Dem. Rep.",3538,"WEF Health and hygiene, 1-7 (best)",Value,,2.77,2.56
COD,"Congo, Dem. Rep.",3539,"WEF Health and hygiene, 1-7 (best)",Rank,,129,135
COD,"Congo, Dem. Rep.",3540,"WEF Human resources and labour market, 1-7 (best)",Value,,3.88,3.77
COD,"Congo, Dem. Rep.",3541,"WEF Human resources and labour market, 1-7 (best)",Rank,,118,122
COD,"Congo, Dem. Rep.",3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,,1.59,1.7
COD,"Congo, Dem. Rep.",3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,,135,140
COD,"Congo, Dem. Rep.",3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,,1.89,2.39
COD,"Congo, Dem. Rep.",3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,,136,138
COD,"Congo, Dem. Rep.",3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,,1.51,1.51
COD,"Congo, Dem. Rep.",3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,,135,138
COD,"Congo, Dem. Rep.",3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,,3.84,4.8
COD,"Congo, Dem. Rep.",3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,,126,115
COD,"Congo, Dem. Rep.",3554,"WEF Environmental sustainability, 1-7 (best)",Value,,3.97,3.87
COD,"Congo, Dem. Rep.",3555,"WEF Environmental sustainability, 1-7 (best)",Rank,,87,115
COD,"Congo, Dem. Rep.",3556,"WEF Air transport infrastructure, 1-7 (best)",Value,,1.61,1.62
COD,"Congo, Dem. Rep.",3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,,128,134
COD,"Congo, Dem. Rep.",3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,,1.79,1.97
COD,"Congo, Dem. Rep.",3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,,136,135
COD,"Congo, Dem. Rep.",3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,,1.91,1.95
COD,"Congo, Dem. Rep.",3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,,134,132
COD,"Congo, Dem. Rep.",3562,"WEF Natural resources pillar, 1-7 (best)",Value,,4.06,4.08
COD,"Congo, Dem. Rep.",3563,"WEF Natural resources pillar, 1-7 (best)",Rank,,33,29
COD,"Congo, Dem. Rep.",3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,,1.36,1.17
COD,"Congo, Dem. Rep.",3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,,104,120
COL,Colombia,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,3.73,3.83,4.01
COL,Colombia,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,68,62,55
COL,Colombia,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,4.08,4.12,4.38
COL,Colombia,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,103,106,97
COL,Colombia,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.24,4.33,4.72
COL,Colombia,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,55,62,34
COL,Colombia,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,2.92,2.95,3.12
COL,Colombia,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,95,86,85
COL,Colombia,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,3.67,3.92,3.81
COL,Colombia,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,19,17,19
COL,Colombia,3534,"WEF Business environment, 1-7 (best)",Value,3.99,4.02,3.76
COL,Colombia,3535,"WEF Business environment, 1-7 (best)",Rank,108,111,124
COL,Colombia,3536,"WEF Safety and security pillar, 1-7 (best)",Value,2.82,,3.77
COL,Colombia,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,140,,133
COL,Colombia,3538,"WEF Health and hygiene, 1-7 (best)",Value,4.97,4.99,5.23
COL,Colombia,3539,"WEF Health and hygiene, 1-7 (best)",Rank,85,86,77
COL,Colombia,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.44,4.62,4.56
COL,Colombia,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,79,66,71
COL,Colombia,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,4.17,4.37,4.59
COL,Colombia,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,67,69,73
COL,Colombia,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,4.31,4.13,4.44
COL,Colombia,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,92,97,95
COL,Colombia,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,4.3,4.64,4.62
COL,Colombia,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,8,4,5
COL,Colombia,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.47,4.38,5.78
COL,Colombia,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,86,103,29
COL,Colombia,3554,"WEF Environmental sustainability, 1-7 (best)",Value,3.88,4.17,4.38
COL,Colombia,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,87,62,52
COL,Colombia,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,2.66,2.83,3.02
COL,Colombia,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,70,60,65
COL,Colombia,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,2.5,2.32,2.52
COL,Colombia,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,124,116,109
COL,Colombia,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,3.59,3.69,3.82
COL,Colombia,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,90,82,82
COL,Colombia,3562,"WEF Natural resources pillar, 1-7 (best)",Value,4.13,4.47,4.45
COL,Colombia,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,24,22,19
COL,Colombia,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,3.21,3.37,3.18
COL,Colombia,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,24,20,25
CPV,Cabo Verde,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,3.46,3.55,3.55
CPV,Cabo Verde,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,86,83,88
CPV,Cabo Verde,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,4.43,4.57,4.56
CPV,Cabo Verde,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,82,80,84
CPV,Cabo Verde,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.11,4.34,4.51
CPV,Cabo Verde,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,76,61,63
CPV,Cabo Verde,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,3.87,3.73,3.6
CPV,Cabo Verde,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,55,56,64
CPV,Cabo Verde,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,1.44,1.57,1.53
CPV,Cabo Verde,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,139,132,135
CPV,Cabo Verde,3534,"WEF Business environment, 1-7 (best)",Value,4.42,4.43,4.49
CPV,Cabo Verde,3535,"WEF Business environment, 1-7 (best)",Rank,72,69,63
CPV,Cabo Verde,3536,"WEF Safety and security pillar, 1-7 (best)",Value,,,5.19
CPV,Cabo Verde,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,81,,92
CPV,Cabo Verde,3538,"WEF Health and hygiene, 1-7 (best)",Value,4.64,4.67,4.72
CPV,Cabo Verde,3539,"WEF Health and hygiene, 1-7 (best)",Rank,96,95,96
CPV,Cabo Verde,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.39,4.53,4.24
CPV,Cabo Verde,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,82,73,94
CPV,Cabo Verde,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,3.52,4.03,4.16
CPV,Cabo Verde,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,90,84,91
CPV,Cabo Verde,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,4.52,4.62,5.09
CPV,Cabo Verde,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,72,65,59
CPV,Cabo Verde,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,3.13,3.15,3.15
CPV,Cabo Verde,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,68,65,75
CPV,Cabo Verde,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.48,5.17,5.72
CPV,Cabo Verde,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,85,49,34
CPV,Cabo Verde,3554,"WEF Environmental sustainability, 1-7 (best)",Value,4.32,4.4,4.46
CPV,Cabo Verde,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,49,44,42
CPV,Cabo Verde,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,3.63,3.53,3.5
CPV,Cabo Verde,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,43,43,46
CPV,Cabo Verde,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,3.42,3.07,3.1
CPV,Cabo Verde,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,70,76,82
CPV,Cabo Verde,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,4.56,4.6,4.19
CPV,Cabo Verde,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,60,52,67
CPV,Cabo Verde,3562,"WEF Natural resources pillar, 1-7 (best)",Value,1.83,2.09,2.01
CPV,Cabo Verde,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,138,127,128
CPV,Cabo Verde,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.05,1.05,1.05
CPV,Cabo Verde,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,137,134,136
CRI,Costa Rica,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,4.1,4.22,4.27
CRI,Costa Rica,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,42,38,41
CRI,Costa Rica,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,4.84,5,5.08
CRI,Costa Rica,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,63,59,60
CRI,Costa Rica,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.47,4.59,4.95
CRI,Costa Rica,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,21,23,5
CRI,Costa Rica,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,3.7,3.72,3.8
CRI,Costa Rica,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,63,57,57
CRI,Costa Rica,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,3.39,3.59,3.24
CRI,Costa Rica,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,26,23,28
CRI,Costa Rica,3534,"WEF Business environment, 1-7 (best)",Value,4.64,4.5,4.53
CRI,Costa Rica,3535,"WEF Business environment, 1-7 (best)",Rank,47,62,61
CRI,Costa Rica,3536,"WEF Safety and security pillar, 1-7 (best)",Value,5.58,,5.4
CRI,Costa Rica,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,52,,75
CRI,Costa Rica,3538,"WEF Health and hygiene, 1-7 (best)",Value,5,5.01,5.06
CRI,Costa Rica,3539,"WEF Health and hygiene, 1-7 (best)",Rank,82,84,85
CRI,Costa Rica,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.79,4.89,4.85
CRI,Costa Rica,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,42,42,45
CRI,Costa Rica,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,4.16,5.17,5.55
CRI,Costa Rica,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,70,43,37
CRI,Costa Rica,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,5.37,5.22,6.02
CRI,Costa Rica,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,22,24,17
CRI,Costa Rica,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,3.98,4.23,4.25
CRI,Costa Rica,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,35,21,20
CRI,Costa Rica,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.4,4.34,5.1
CRI,Costa Rica,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,91,108,93
CRI,Costa Rica,3554,"WEF Environmental sustainability, 1-7 (best)",Value,4.11,4.59,4.89
CRI,Costa Rica,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,68,32,17
CRI,Costa Rica,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,2.96,3.18,3.07
CRI,Costa Rica,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,60,48,63
CRI,Costa Rica,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,2.86,2.64,2.98
CRI,Costa Rica,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,101,99,86
CRI,Costa Rica,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,5.27,5.33,5.37
CRI,Costa Rica,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,32,30,29
CRI,Costa Rica,3562,"WEF Natural resources pillar, 1-7 (best)",Value,5.09,5.43,4.86
CRI,Costa Rica,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,5,3,8
CRI,Costa Rica,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.68,1.75,1.62
CRI,Costa Rica,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,64,66,72
CYP,Cyprus,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,4.25,4.02,4.22
CYP,Cyprus,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,36,52,44
CYP,Cyprus,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,5.26,5.18,5.51
CYP,Cyprus,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,34,49,32
CYP,Cyprus,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.4,4.45,4.67
CYP,Cyprus,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,30,42,38
CYP,Cyprus,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,5.06,4.12,4.61
CYP,Cyprus,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,17,44,33
CYP,Cyprus,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,2.27,2.34,2.08
CYP,Cyprus,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,72,76,91
CYP,Cyprus,3534,"WEF Business environment, 1-7 (best)",Value,4.72,4.59,4.93
CYP,Cyprus,3535,"WEF Business environment, 1-7 (best)",Rank,43,56,33
CYP,Cyprus,3536,"WEF Safety and security pillar, 1-7 (best)",Value,6,,5.91
CYP,Cyprus,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,27,,33
CYP,Cyprus,3538,"WEF Health and hygiene, 1-7 (best)",Value,5.8,5.81,5.68
CYP,Cyprus,3539,"WEF Health and hygiene, 1-7 (best)",Rank,51,51,54
CYP,Cyprus,3540,"WEF Human resources and labour market, 1-7 (best)",Value,5.16,4.92,5.1
CYP,Cyprus,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,20,35,28
CYP,Cyprus,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,4.63,4.77,5.92
CYP,Cyprus,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,50,59,21
CYP,Cyprus,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,5.96,5.71,6.38
CYP,Cyprus,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,3,10,3
CYP,Cyprus,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,3.75,3.77,3.77
CYP,Cyprus,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,48,51,54
CYP,Cyprus,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,3.97,4.27,4.83
CYP,Cyprus,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,111,111,114
CYP,Cyprus,3554,"WEF Environmental sustainability, 1-7 (best)",Value,3.92,4.05,3.91
CYP,Cyprus,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,83,80,111
CYP,Cyprus,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,3.48,3.05,3.73
CYP,Cyprus,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,46,50,41
CYP,Cyprus,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,4.91,3.67,4.45
CYP,Cyprus,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,23,51,32
CYP,Cyprus,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,6.77,5.63,5.65
CYP,Cyprus,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,2,20,21
CYP,Cyprus,3562,"WEF Natural resources pillar, 1-7 (best)",Value,2.66,2.9,2.49
CYP,Cyprus,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,84,75,97
CYP,Cyprus,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,1.88,1.78,1.67
CYP,Cyprus,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,56,64,69
CZE,Czech Republic,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,4.22,4.22,4.33
CZE,Czech Republic,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,37,39,38
CZE,Czech Republic,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,5.34,5.53,5.61
CZE,Czech Republic,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,31,27,26
CZE,Czech Republic,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.53,4.54,4.72
CZE,Czech Republic,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,14,32,36
CZE,Czech Republic,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,4.57,4.38,4.5
CZE,Czech Republic,3531,"WEF Infrastructure subindex, 1-7 (best)",Rank,35,37,36
CZE,Czech Republic,3532,"WEF Natural and cultural resources subindex, 1-7 (best)",Value,2.45,2.44,2.48
CZE,Czech Republic,3533,"WEF Natural and cultural resources subindex, 1-7 (best)",Rank,63,69,61
CZE,Czech Republic,3534,"WEF Business environment, 1-7 (best)",Value,4.35,4.46,4.5
CZE,Czech Republic,3535,"WEF Business environment, 1-7 (best)",Rank,75,65,62
CZE,Czech Republic,3536,"WEF Safety and security pillar, 1-7 (best)",Value,5.71,,6.1
CZE,Czech Republic,3537,"WEF Safety and security pillar, 1-7 (best)",Rank,46,,18
CZE,Czech Republic,3538,"WEF Health and hygiene, 1-7 (best)",Value,6.73,6.69,6.86
CZE,Czech Republic,3539,"WEF Health and hygiene, 1-7 (best)",Rank,4,7,4
CZE,Czech Republic,3540,"WEF Human resources and labour market, 1-7 (best)",Value,4.75,5,4.89
CZE,Czech Republic,3541,"WEF Human resources and labour market, 1-7 (best)",Rank,44,33,43
CZE,Czech Republic,3546,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Value,5.19,5.6,5.68
CZE,Czech Republic,3547,"WEF Travel and Tourism ICT readiness, 1-7 (best)",Rank,34,26,32
CZE,Czech Republic,3548,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Value,4.61,4.21,4.5
CZE,Czech Republic,3549,"WEF Government Prioritization of Travel & Tourism, 1-7 (best)",Rank,66,94,92
CZE,Czech Republic,3550,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Value,4.15,4.17,4.17
CZE,Czech Republic,3551,"WEF International Openness and Travel Facilitation pillar,  1-7 (best)",Rank,17,24,25
CZE,Czech Republic,3552,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Value,4.47,4.9,5.37
CZE,Czech Republic,3553,"WEF Price competitiveness in the Travel and Tourism Industry pillar, 1-7 (best)",Rank,87,67,76
CZE,Czech Republic,3554,"WEF Environmental sustainability, 1-7 (best)",Value,4.9,4.87,5.01
CZE,Czech Republic,3555,"WEF Environmental sustainability, 1-7 (best)",Rank,13,14,15
CZE,Czech Republic,3556,"WEF Air transport infrastructure, 1-7 (best)",Value,3.13,3.1,3.36
CZE,Czech Republic,3557,"WEF Air transport infrastructure, 1-7 (best)",Rank,51,49,51
CZE,Czech Republic,3558,"WEF Ground and port infrastructure, 1-7 (best)",Value,5.15,4.94,4.94
CZE,Czech Republic,3559,"WEF Ground and port infrastructure, 1-7 (best)",Rank,18,18,17
CZE,Czech Republic,3560,"WEF Tourist service infrastructure pillar, 1-7 (best)",Value,5.44,5.1,5.21
CZE,Czech Republic,3561,"WEF Tourist service infrastructure pillar, 1-7 (best)",Rank,30,32,32
CZE,Czech Republic,3562,"WEF Natural resources pillar, 1-7 (best)",Value,2.59,2.47,2.52
CZE,Czech Republic,3563,"WEF Natural resources pillar, 1-7 (best)",Rank,89,98,93
CZE,Czech Republic,3564,"WEF Cultural resources and business travel, 1-7 (best)",Value,2.3,2.41,2.44
CZE,Czech Republic,3565,"WEF Cultural resources and business travel, 1-7 (best)",Rank,42,42,39
DEU,Germany,3524,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Value,5.22,5.28,5.39
DEU,Germany,3525,"WEF Travel & Tourism Competitiveness Index, 1-7 (best)",Rank,3,3,3
DEU,Germany,3526,"WEF Enabling environment subindex, 1-7 (best)",Value,5.78,5.85,5.97
DEU,Germany,3527,"WEF Enabling environment subindex, 1-7 (best)",Rank,12,12,6
DEU,Germany,3528,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Value,4.4,4.59,4.81
DEU,Germany,3529,"WEF Travel and Tourism policy and enabling conditions subindex, 1-7 (best)",Rank,31,24,19
DEU,Germany,3530,"WEF Infrastructure subindex, 1-7 (best)",Value,5.51,5.56,5.52
